# SESSION METADATA
# Start Time,2025-12-04 12:36:44
# Location,MIF Pod 1 (Uncalibrated)

Elapsed_Seconds,Location_Note,CO2_ppm,VOC_ppm,IAQ,Gas_Res_Ohms,Temp_Raw_C,Temp_Comp_C,Hum_Raw_pct,Hum_Comp_pct,Accuracy
739,MIF Pod 1 (Uncalibrated),1331,2.56,236,54154,24.34,24.29,44.0,44.24,1
740,MIF Pod 1 (Uncalibrated),1331,2.56,236,54647,24.33,24.29,44.0,44.24,1
741,MIF Pod 1 (Uncalibrated),1336,2.58,237,55040,24.33,24.26,43.0,44.27,1
742,MIF Pod 1 (Uncalibrated),1336,2.58,237,55440,24.32,24.26,43.0,44.27,1
743,MIF Pod 1 (Uncalibrated),1310,2.48,232,55808,24.32,24.25,43.0,43.26,1
744,MIF Pod 1 (Uncalibrated),1310,2.48,232,56068,24.32,24.25,43.0,43.26,1
745,MIF Pod 1 (Uncalibrated),1310,2.48,232,56521,24.32,24.25,43.0,43.26,1
746,MIF Pod 1 (Uncalibrated),1310,2.48,232,57175,24.32,24.25,43.0,43.26,1
747,MIF Pod 1 (Uncalibrated),1255,2.28,221,57214,24.32,24.25,43.0,43.24,1
748,MIF Pod 1 (Uncalibrated),1255,2.28,221,57804,24.33,24.25,43.0,43.24,1
749,MIF Pod 1 (Uncalibrated),1206,2.12,212,57448,24.33,24.26,43.0,43.21,1
750,MIF Pod 1 (Uncalibrated),1206,2.12,212,57409,24.32,24.26,43.0,43.21,1
751,MIF Pod 1 (Uncalibrated),1206,2.12,212,57566,24.32,24.26,43.0,43.21,1
752,MIF Pod 1 (Uncalibrated),1171,2.01,205,57606,24.32,24.25,43.0,43.22,1
753,MIF Pod 1 (Uncalibrated),1171,2.01,205,57883,24.32,24.25,43.0,43.22,1
754,MIF Pod 1 (Uncalibrated),1171,2.01,205,58003,24.32,24.25,43.0,43.22,1
755,MIF Pod 1 (Uncalibrated),1146,1.94,200,58528,24.33,24.26,43.0,43.19,1
756,MIF Pod 1 (Uncalibrated),1146,1.94,200,58043,24.34,24.26,43.0,43.19,1
757,MIF Pod 1 (Uncalibrated),1146,1.94,200,58366,24.34,24.26,43.0,43.19,1
758,MIF Pod 1 (Uncalibrated),1111,1.83,193,57963,24.32,24.27,43.0,43.16,1
759,MIF Pod 1 (Uncalibrated),1111,1.83,193,58366,24.32,24.27,43.0,43.16,1
760,MIF Pod 1 (Uncalibrated),1111,1.83,193,58366,24.32,24.27,43.0,43.16,1
761,MIF Pod 1 (Uncalibrated),1088,1.77,189,58366,24.32,24.25,43.0,43.2,1
762,MIF Pod 1 (Uncalibrated),1088,1.77,189,58856,24.31,24.25,43.0,43.2,1
763,MIF Pod 1 (Uncalibrated),1044,1.66,180,59397,24.31,24.24,43.0,43.22,1
764,MIF Pod 1 (Uncalibrated),1044,1.66,180,59608,24.3,24.24,43.0,43.22,1
765,MIF Pod 1 (Uncalibrated),1044,1.66,180,60033,24.29,24.24,43.0,43.22,1
766,MIF Pod 1 (Uncalibrated),1007,1.57,173,59862,24.29,24.22,42.0,42.24,1
767,MIF Pod 1 (Uncalibrated),1007,1.57,173,60076,24.28,24.22,42.0,42.24,1
768,MIF Pod 1 (Uncalibrated),1007,1.57,173,59650,24.28,24.22,42.0,42.24,1
769,MIF Pod 1 (Uncalibrated),991,1.53,170,57527,24.28,24.21,42.0,42.24,1
770,MIF Pod 1 (Uncalibrated),991,1.53,170,55956,24.28,24.21,42.0,42.24,1
771,MIF Pod 1 (Uncalibrated),991,1.53,170,53945,24.28,24.21,43.0,42.24,1
772,MIF Pod 1 (Uncalibrated),1132,1.89,197,53363,24.29,24.22,43.0,43.21,1
773,MIF Pod 1 (Uncalibrated),1132,1.89,197,52727,24.28,24.22,43.0,43.21,1
774,MIF Pod 1 (Uncalibrated),1132,1.89,197,51945,24.3,24.22,43.0,43.21,1
775,MIF Pod 1 (Uncalibrated),1283,2.38,227,51689,24.32,24.24,44.0,44.16,1
776,MIF Pod 1 (Uncalibrated),1283,2.38,227,52009,24.32,24.24,44.0,44.16,1
777,MIF Pod 1 (Uncalibrated),1283,2.38,227,52073,24.32,24.24,44.0,44.16,1
778,MIF Pod 1 (Uncalibrated),1376,2.74,245,52760,24.3,24.25,44.0,44.14,1
779,MIF Pod 1 (Uncalibrated),1376,2.74,245,53329,24.29,24.25,44.0,44.14,1
780,MIF Pod 1 (Uncalibrated),1395,2.82,249,53842,24.3,24.23,44.0,44.19,1
781,MIF Pod 1 (Uncalibrated),1395,2.82,249,54789,24.29,24.23,44.0,44.19,1
782,MIF Pod 1 (Uncalibrated),1395,2.82,249,55113,24.28,24.23,44.0,44.19,1
783,MIF Pod 1 (Uncalibrated),1395,2.82,249,55367,24.28,24.23,44.0,44.19,1
784,MIF Pod 1 (Uncalibrated),1364,2.69,243,55956,24.28,24.21,44.0,44.23,1
785,MIF Pod 1 (Uncalibrated),1364,2.69,243,56332,24.28,24.21,43.0,44.23,1
786,MIF Pod 1 (Uncalibrated),1310,2.48,232,56369,24.28,24.21,43.0,43.21,1
787,MIF Pod 1 (Uncalibrated),1310,2.48,232,57136,24.27,24.21,43.0,43.21,1
788,MIF Pod 1 (Uncalibrated),1310,2.48,232,57214,24.27,24.21,43.0,43.21,1
789,MIF Pod 1 (Uncalibrated),1258,2.29,222,57527,24.27,24.2,43.0,43.22,1
790,MIF Pod 1 (Uncalibrated),1258,2.29,222,57409,24.26,24.2,43.0,43.22,1
791,MIF Pod 1 (Uncalibrated),1258,2.29,222,57923,24.26,24.2,43.0,43.22,1
792,MIF Pod 1 (Uncalibrated),1198,2.09,210,57923,24.26,24.2,43.0,43.23,1
793,MIF Pod 1 (Uncalibrated),1198,2.09,210,57804,24.28,24.2,43.0,43.23,1
794,MIF Pod 1 (Uncalibrated),1198,2.09,210,58164,24.29,24.2,43.0,43.23,1
795,MIF Pod 1 (Uncalibrated),1155,1.96,202,58447,24.28,24.22,43.0,43.16,1
796,MIF Pod 1 (Uncalibrated),1155,1.96,202,58447,24.28,24.22,43.0,43.16,1
797,MIF Pod 1 (Uncalibrated),1155,1.96,202,58325,24.27,24.22,43.0,43.16,1
798,MIF Pod 1 (Uncalibrated),1122,1.87,195,58528,24.28,24.2,43.0,43.2,1
799,MIF Pod 1 (Uncalibrated),1122,1.87,195,58447,24.28,24.2,43.0,43.2,1
800,MIF Pod 1 (Uncalibrated),1105,1.82,192,58124,24.29,24.22,43.0,43.15,1
801,MIF Pod 1 (Uncalibrated),1105,1.82,192,58204,24.29,24.22,43.0,43.15,1
802,MIF Pod 1 (Uncalibrated),1105,1.82,192,58325,24.29,24.22,43.0,43.15,1
803,MIF Pod 1 (Uncalibrated),1098,1.8,191,57963,24.3,24.23,43.0,43.13,1
804,MIF Pod 1 (Uncalibrated),1098,1.8,191,58528,24.3,24.23,43.0,43.13,1
805,MIF Pod 1 (Uncalibrated),1098,1.8,191,58447,24.29,24.23,43.0,43.13,1
806,MIF Pod 1 (Uncalibrated),1079,1.75,187,59022,24.28,24.21,43.0,43.18,1
807,MIF Pod 1 (Uncalibrated),1079,1.75,187,58569,24.28,24.21,43.0,43.18,1
808,MIF Pod 1 (Uncalibrated),1079,1.75,187,58897,24.28,24.21,43.0,43.18,1
809,MIF Pod 1 (Uncalibrated),1061,1.7,184,59188,24.28,24.21,43.0,43.18,1
810,MIF Pod 1 (Uncalibrated),1061,1.7,184,59439,24.27,24.21,43.0,43.18,1
811,MIF Pod 1 (Uncalibrated),1061,1.7,184,59271,24.26,24.21,43.0,43.18,1
812,MIF Pod 1 (Uncalibrated),1036,1.64,179,59481,24.27,24.2,43.0,43.2,1
813,MIF Pod 1 (Uncalibrated),1036,1.64,179,58980,24.27,24.2,43.0,43.2,1
814,MIF Pod 1 (Uncalibrated),1036,1.64,179,58774,24.27,24.2,43.0,43.2,1
815,MIF Pod 1 (Uncalibrated),1019,1.6,175,54932,24.27,24.2,43.0,43.19,1
816,MIF Pod 1 (Uncalibrated),1019,1.6,175,51436,24.28,24.2,43.0,43.19,1
817,MIF Pod 1 (Uncalibrated),1019,1.6,175,50845,24.28,24.2,43.0,43.19,1
818,MIF Pod 1 (Uncalibrated),1246,2.25,220,51594,24.27,24.21,44.0,43.16,1
819,MIF Pod 1 (Uncalibrated),1246,2.25,220,51945,24.26,24.21,44.0,43.16,1
820,MIF Pod 1 (Uncalibrated),1347,2.62,240,52529,24.26,24.2,44.0,44.21,1
821,MIF Pod 1 (Uncalibrated),1347,2.62,240,53026,24.26,24.2,44.0,44.21,1
822,MIF Pod 1 (Uncalibrated),1347,2.62,240,53194,24.26,24.2,44.0,44.21,1
823,MIF Pod 1 (Uncalibrated),1370,2.72,244,54119,24.25,24.18,44.0,44.22,1
824,MIF Pod 1 (Uncalibrated),1370,2.72,244,54294,24.25,24.18,44.0,44.22,1
825,MIF Pod 1 (Uncalibrated),1370,2.72,244,54825,24.23,24.18,44.0,44.22,1
826,MIF Pod 1 (Uncalibrated),1360,2.67,242,55403,24.23,24.16,44.0,44.25,1
827,MIF Pod 1 (Uncalibrated),1360,2.67,242,55697,24.23,24.16,44.0,44.25,1
828,MIF Pod 1 (Uncalibrated),1360,2.67,242,56106,24.22,24.16,44.0,44.25,1
829,MIF Pod 1 (Uncalibrated),1321,2.52,234,56369,24.23,24.16,44.0,44.24,1
830,MIF Pod 1 (Uncalibrated),1321,2.52,234,56597,24.23,24.16,43.0,44.24,1
831,MIF Pod 1 (Uncalibrated),1321,2.52,234,56827,24.23,24.16,43.0,44.24,1
832,MIF Pod 1 (Uncalibrated),1278,2.36,226,56865,24.23,24.16,43.0,43.22,1
833,MIF Pod 1 (Uncalibrated),1278,2.36,226,56942,24.24,24.16,43.0,43.22,1
834,MIF Pod 1 (Uncalibrated),1278,2.36,226,57331,24.24,24.16,43.0,43.22,1
835,MIF Pod 1 (Uncalibrated),1240,2.23,219,57175,24.23,24.17,43.0,43.19,1
836,MIF Pod 1 (Uncalibrated),1240,2.23,219,57019,24.23,24.17,43.0,43.19,1
837,MIF Pod 1 (Uncalibrated),1240,2.23,219,57175,24.22,24.17,43.0,43.19,1
838,MIF Pod 1 (Uncalibrated),1211,2.13,213,57252,24.22,24.15,43.0,43.22,1
839,MIF Pod 1 (Uncalibrated),1211,2.13,213,57292,24.22,24.15,43.0,43.22,1
840,MIF Pod 1 (Uncalibrated),1211,2.13,213,57252,24.22,24.15,43.0,43.22,1
841,MIF Pod 1 (Uncalibrated),1192,2.07,209,57409,24.21,24.15,43.0,43.21,1
842,MIF Pod 1 (Uncalibrated),1192,2.07,209,57019,24.22,24.15,43.0,43.21,1
843,MIF Pod 1 (Uncalibrated),1177,2.03,206,57292,24.23,24.16,43.0,43.18,1
844,MIF Pod 1 (Uncalibrated),1177,2.03,206,57252,24.24,24.16,43.0,43.18,1
845,MIF Pod 1 (Uncalibrated),1177,2.03,206,57214,24.24,24.16,43.0,43.18,1
846,MIF Pod 1 (Uncalibrated),1169,2.0,205,57252,24.25,24.18,43.0,43.14,1
847,MIF Pod 1 (Uncalibrated),1169,2.0,205,57136,24.26,24.18,43.0,43.14,1
848,MIF Pod 1 (Uncalibrated),1169,2.0,205,57487,24.27,24.18,43.0,43.14,1
849,MIF Pod 1 (Uncalibrated),1161,1.98,203,57448,24.27,24.2,43.0,43.1,1
850,MIF Pod 1 (Uncalibrated),1161,1.98,203,57409,24.27,24.2,43.0,43.1,1
851,MIF Pod 1 (Uncalibrated),1161,1.98,203,56635,24.28,24.2,43.0,43.1,1
852,MIF Pod 1 (Uncalibrated),1175,2.02,206,57214,24.28,24.21,43.0,43.1,1
853,MIF Pod 1 (Uncalibrated),1175,2.02,206,57214,24.28,24.21,43.0,43.1,1
854,MIF Pod 1 (Uncalibrated),1175,2.02,206,57370,24.28,24.21,43.0,43.1,1
855,MIF Pod 1 (Uncalibrated),1174,2.02,206,56942,24.28,24.21,43.0,43.11,1
856,MIF Pod 1 (Uncalibrated),1174,2.02,206,57019,24.28,24.21,43.0,43.11,1
857,MIF Pod 1 (Uncalibrated),1174,2.02,206,57292,24.29,24.21,43.0,43.11,1
858,MIF Pod 1 (Uncalibrated),1171,2.01,205,56904,24.3,24.22,43.0,43.1,1
859,MIF Pod 1 (Uncalibrated),1171,2.01,205,57292,24.29,24.22,43.0,43.1,1
860,MIF Pod 1 (Uncalibrated),1171,2.01,205,57252,24.29,24.22,43.0,43.1,1
861,MIF Pod 1 (Uncalibrated),1165,1.99,204,57136,24.29,24.22,43.0,43.12,1
862,MIF Pod 1 (Uncalibrated),1165,1.99,204,57252,24.28,24.22,43.0,43.12,1
863,MIF Pod 1 (Uncalibrated),1165,1.99,204,55734,24.28,24.22,43.0,43.12,1
864,MIF Pod 1 (Uncalibrated),1204,2.11,212,53911,24.27,24.21,43.0,43.15,1
865,MIF Pod 1 (Uncalibrated),1204,2.11,212,54576,24.27,24.21,43.0,43.15,1
866,MIF Pod 1 (Uncalibrated),1256,2.28,222,55113,24.26,24.2,43.0,43.19,1
867,MIF Pod 1 (Uncalibrated),1256,2.28,222,54968,24.26,24.2,43.0,43.19,1
868,MIF Pod 1 (Uncalibrated),1256,2.28,222,55004,24.27,24.2,43.0,43.19,1
869,MIF Pod 1 (Uncalibrated),1280,2.37,227,55697,24.27,24.2,43.0,43.17,1
870,MIF Pod 1 (Uncalibrated),1280,2.37,227,55919,24.27,24.2,43.0,43.17,1
871,MIF Pod 1 (Uncalibrated),1280,2.37,227,56031,24.27,24.2,43.0,43.17,1
872,MIF Pod 1 (Uncalibrated),1277,2.36,226,56559,24.27,24.2,43.0,43.17,1
873,MIF Pod 1 (Uncalibrated),1277,2.36,226,56407,24.27,24.2,43.0,43.17,1
874,MIF Pod 1 (Uncalibrated),1277,2.36,226,56712,24.27,24.2,43.0,43.17,1
875,MIF Pod 1 (Uncalibrated),1254,2.28,221,56827,24.28,24.2,43.0,43.17,1
876,MIF Pod 1 (Uncalibrated),1254,2.28,221,56788,24.28,24.2,43.0,43.17,1
877,MIF Pod 1 (Uncalibrated),1254,2.28,221,56981,24.28,24.2,43.0,43.17,1
878,MIF Pod 1 (Uncalibrated),1232,2.2,217,56673,24.29,24.21,43.0,43.15,1
879,MIF Pod 1 (Uncalibrated),1232,2.2,217,57058,24.28,24.21,43.0,43.15,1
880,MIF Pod 1 (Uncalibrated),1213,2.14,213,57097,24.28,24.21,43.0,43.15,1
881,MIF Pod 1 (Uncalibrated),1213,2.14,213,56827,24.28,24.21,43.0,43.15,1
882,MIF Pod 1 (Uncalibrated),1213,2.14,213,56942,24.27,24.21,43.0,43.15,1
883,MIF Pod 1 (Uncalibrated),1198,2.09,210,57175,24.27,24.2,43.0,43.17,1
884,MIF Pod 1 (Uncalibrated),1198,2.09,210,57566,24.27,24.2,43.0,43.17,1
885,MIF Pod 1 (Uncalibrated),1198,2.09,210,57804,24.28,24.2,43.0,43.17,1
886,MIF Pod 1 (Uncalibrated),1169,2.0,205,57645,24.28,24.21,43.0,43.15,1
887,MIF Pod 1 (Uncalibrated),1169,2.0,205,58003,24.27,24.21,43.0,43.15,1
888,MIF Pod 1 (Uncalibrated),1169,2.0,205,57804,24.27,24.21,43.0,43.15,1
889,MIF Pod 1 (Uncalibrated),1153,1.95,202,57883,24.27,24.2,43.0,43.17,1
890,MIF Pod 1 (Uncalibrated),1153,1.95,202,57685,24.28,24.2,43.0,43.17,1
891,MIF Pod 1 (Uncalibrated),1153,1.95,202,58366,24.28,24.2,43.0,43.17,1
892,MIF Pod 1 (Uncalibrated),1141,1.92,199,58083,24.28,24.21,43.0,43.15,1
893,MIF Pod 1 (Uncalibrated),1141,1.92,199,58204,24.28,24.21,43.0,43.15,1
894,MIF Pod 1 (Uncalibrated),1141,1.92,199,59188,24.29,24.21,43.0,43.15,1
895,MIF Pod 1 (Uncalibrated),1085,1.76,188,59230,24.29,24.22,43.0,43.14,1
896,MIF Pod 1 (Uncalibrated),1085,1.76,188,58897,24.29,24.22,43.0,43.14,1
897,MIF Pod 1 (Uncalibrated),1085,1.76,188,58815,24.28,24.22,43.0,43.14,1
898,MIF Pod 1 (Uncalibrated),1066,1.71,185,58610,24.28,24.21,43.0,43.16,1
899,MIF Pod 1 (Uncalibrated),1066,1.71,185,58244,24.29,24.21,43.0,43.16,1
900,MIF Pod 1 (Uncalibrated),1066,1.71,185,58164,24.31,24.21,43.0,43.16,1
901,MIF Pod 1 (Uncalibrated),1070,1.72,185,58003,24.31,24.24,43.0,43.1,1
902,MIF Pod 1 (Uncalibrated),1070,1.72,185,57764,24.31,24.24,43.0,43.1,1
903,MIF Pod 1 (Uncalibrated),1082,1.75,188,57844,24.31,24.24,43.0,43.12,1
904,MIF Pod 1 (Uncalibrated),1082,1.75,188,57487,24.3,24.24,43.0,43.12,1
905,MIF Pod 1 (Uncalibrated),1082,1.75,188,57370,24.3,24.24,43.0,43.12,1
906,MIF Pod 1 (Uncalibrated),1099,1.8,191,57487,24.3,24.23,43.0,43.15,1
907,MIF Pod 1 (Uncalibrated),1099,1.8,191,57724,24.3,24.23,43.0,43.15,1
908,MIF Pod 1 (Uncalibrated),1099,1.8,191,57136,24.3,24.23,43.0,43.15,1
909,MIF Pod 1 (Uncalibrated),1110,1.83,193,57566,24.3,24.23,43.0,43.15,1
910,MIF Pod 1 (Uncalibrated),1110,1.83,193,57804,24.3,24.23,43.0,43.15,1
911,MIF Pod 1 (Uncalibrated),1110,1.83,193,57645,24.29,24.23,43.0,43.15,1
912,MIF Pod 1 (Uncalibrated),1122,1.86,196,57292,24.3,24.23,43.0,43.15,1
913,MIF Pod 1 (Uncalibrated),1122,1.86,196,57527,24.29,24.23,43.0,43.15,1
914,MIF Pod 1 (Uncalibrated),1122,1.86,196,57370,24.29,24.23,43.0,43.15,1
915,MIF Pod 1 (Uncalibrated),1126,1.88,196,57606,24.29,24.22,43.0,43.18,1
916,MIF Pod 1 (Uncalibrated),1126,1.88,196,57370,24.3,24.22,43.0,43.18,1
917,MIF Pod 1 (Uncalibrated),1126,1.88,196,57804,24.31,24.22,43.0,43.18,1
918,MIF Pod 1 (Uncalibrated),1128,1.88,197,57292,24.31,24.24,43.0,43.13,1
919,MIF Pod 1 (Uncalibrated),1128,1.88,197,57645,24.31,24.24,43.0,43.13,1
920,MIF Pod 1 (Uncalibrated),1128,1.88,197,57764,24.32,24.24,43.0,43.13,1
921,MIF Pod 1 (Uncalibrated),1124,1.87,196,57606,24.31,24.25,43.0,43.12,1
922,MIF Pod 1 (Uncalibrated),1124,1.87,196,57448,24.31,24.25,43.0,43.12,1
923,MIF Pod 1 (Uncalibrated),1129,1.88,197,57370,24.31,24.24,43.0,43.15,1
924,MIF Pod 1 (Uncalibrated),1129,1.88,197,57764,24.31,24.24,43.0,43.15,1
925,MIF Pod 1 (Uncalibrated),1129,1.88,197,57527,24.31,24.24,43.0,43.15,1
926,MIF Pod 1 (Uncalibrated),1128,1.88,197,57645,24.3,24.23,43.0,43.17,1
927,MIF Pod 1 (Uncalibrated),1128,1.88,197,57409,24.3,24.23,43.0,43.17,1
928,MIF Pod 1 (Uncalibrated),1128,1.88,197,57252,24.3,24.23,43.0,43.17,1
929,MIF Pod 1 (Uncalibrated),1129,1.88,197,57331,24.3,24.23,43.0,43.17,1
930,MIF Pod 1 (Uncalibrated),1129,1.88,197,57175,24.31,24.23,43.0,43.17,1
931,MIF Pod 1 (Uncalibrated),1129,1.88,197,57097,24.31,24.23,43.0,43.17,1
932,MIF Pod 1 (Uncalibrated),1143,1.92,200,56904,24.31,24.24,43.0,43.15,1
933,MIF Pod 1 (Uncalibrated),1143,1.92,200,56750,24.3,24.24,43.0,43.15,1
934,MIF Pod 1 (Uncalibrated),1143,1.92,200,56904,24.3,24.24,43.0,43.15,1
935,MIF Pod 1 (Uncalibrated),1158,1.97,203,57136,24.3,24.23,43.0,43.17,1
936,MIF Pod 1 (Uncalibrated),1158,1.97,203,56827,24.29,24.23,43.0,43.17,1
937,MIF Pod 1 (Uncalibrated),1158,1.97,203,57058,24.29,24.23,43.0,43.17,1
938,MIF Pod 1 (Uncalibrated),1162,1.98,204,56942,24.3,24.22,43.0,43.19,1
939,MIF Pod 1 (Uncalibrated),1162,1.98,204,57136,24.3,24.22,43.0,43.19,1
940,MIF Pod 1 (Uncalibrated),1162,1.98,204,57097,24.3,24.22,43.0,43.19,1
941,MIF Pod 1 (Uncalibrated),1166,1.99,204,57214,24.3,24.23,43.0,43.17,1
942,MIF Pod 1 (Uncalibrated),1166,1.99,204,57136,24.29,24.23,43.0,43.17,1
943,MIF Pod 1 (Uncalibrated),1166,1.99,204,56981,24.28,24.23,43.0,43.17,1
944,MIF Pod 1 (Uncalibrated),1172,2.01,206,57527,24.27,24.21,43.0,43.21,1
945,MIF Pod 1 (Uncalibrated),1172,2.01,206,57724,24.27,24.21,43.0,43.21,1
946,MIF Pod 1 (Uncalibrated),1163,1.98,204,57606,24.28,24.21,43.0,43.2,1
947,MIF Pod 1 (Uncalibrated),1163,1.98,204,57566,24.27,24.21,43.0,43.2,1
948,MIF Pod 1 (Uncalibrated),1163,1.98,204,57448,24.28,24.21,43.0,43.2,1
949,MIF Pod 1 (Uncalibrated),1154,1.96,202,57292,24.28,24.21,43.0,43.19,1
950,MIF Pod 1 (Uncalibrated),1154,1.96,202,57764,24.28,24.21,43.0,43.19,1
951,MIF Pod 1 (Uncalibrated),1154,1.96,202,57175,24.28,24.21,43.0,43.19,1
952,MIF Pod 1 (Uncalibrated),1163,1.98,204,57175,24.28,24.21,43.0,43.19,1
953,MIF Pod 1 (Uncalibrated),1163,1.98,204,56942,24.28,24.21,43.0,43.19,1
954,MIF Pod 1 (Uncalibrated),1163,1.98,204,57019,24.29,24.21,43.0,43.19,1
955,MIF Pod 1 (Uncalibrated),1169,2.0,205,57058,24.29,24.22,43.0,43.16,1
956,MIF Pod 1 (Uncalibrated),1169,2.0,205,56788,24.3,24.22,43.0,43.16,1
957,MIF Pod 1 (Uncalibrated),1169,2.0,205,56712,24.3,24.22,43.0,43.16,1
958,MIF Pod 1 (Uncalibrated),1182,2.04,207,56827,24.29,24.23,43.0,43.14,1
959,MIF Pod 1 (Uncalibrated),1182,2.04,207,56445,24.29,24.23,43.0,43.14,1
960,MIF Pod 1 (Uncalibrated),1182,2.04,207,56750,24.3,24.23,43.0,43.14,1
961,MIF Pod 1 (Uncalibrated),1189,2.07,209,57175,24.29,24.23,43.0,43.15,1
962,MIF Pod 1 (Uncalibrated),1189,2.07,209,57058,24.29,24.23,43.0,43.15,1
963,MIF Pod 1 (Uncalibrated),1192,2.07,209,56865,24.29,24.22,43.0,43.17,1
964,MIF Pod 1 (Uncalibrated),1192,2.07,209,56942,24.28,24.22,43.0,43.17,1
965,MIF Pod 1 (Uncalibrated),1192,2.07,209,56942,24.28,24.22,43.0,43.17,1
966,MIF Pod 1 (Uncalibrated),1194,2.08,210,56942,24.28,24.21,43.0,43.19,1
967,MIF Pod 1 (Uncalibrated),1194,2.08,210,57058,24.28,24.21,43.0,43.19,1
968,MIF Pod 1 (Uncalibrated),1194,2.08,210,57175,24.29,24.21,43.0,43.19,1
969,MIF Pod 1 (Uncalibrated),1188,2.06,209,57370,24.29,24.22,43.0,43.16,1
970,MIF Pod 1 (Uncalibrated),1188,2.06,209,56981,24.28,24.22,43.0,43.16,1
971,MIF Pod 1 (Uncalibrated),1188,2.06,209,56483,24.29,24.22,43.0,43.16,1
972,MIF Pod 1 (Uncalibrated),1189,2.07,209,57097,24.29,24.22,43.0,43.17,1
973,MIF Pod 1 (Uncalibrated),1189,2.07,209,56981,24.28,24.22,43.0,43.17,1
974,MIF Pod 1 (Uncalibrated),1189,2.07,209,56865,24.27,24.22,43.0,43.17,1
975,MIF Pod 1 (Uncalibrated),1195,2.08,210,56597,24.27,24.2,43.0,43.21,1
976,MIF Pod 1 (Uncalibrated),1195,2.08,210,56788,24.28,24.2,43.0,43.21,1
977,MIF Pod 1 (Uncalibrated),1195,2.08,210,56788,24.28,24.2,43.0,43.21,1
978,MIF Pod 1 (Uncalibrated),1198,2.09,211,56788,24.27,24.21,43.0,43.18,1
979,MIF Pod 1 (Uncalibrated),1198,2.09,211,56788,24.27,24.21,43.0,43.18,1
980,MIF Pod 1 (Uncalibrated),1198,2.09,211,56712,24.27,24.21,43.0,43.18,1
981,MIF Pod 1 (Uncalibrated),1202,2.11,212,57019,24.27,24.2,43.0,43.2,1
982,MIF Pod 1 (Uncalibrated),1202,2.11,212,57370,24.27,24.2,43.0,43.2,1
983,MIF Pod 1 (Uncalibrated),1200,2.1,211,56904,24.27,24.2,43.0,43.19,1
984,MIF Pod 1 (Uncalibrated),1200,2.1,211,56865,24.27,24.2,43.0,43.19,1
985,MIF Pod 1 (Uncalibrated),1200,2.1,211,56407,24.27,24.2,43.0,43.19,1
986,MIF Pod 1 (Uncalibrated),1252,2.27,221,55004,24.28,24.21,43.0,43.16,1
987,MIF Pod 1 (Uncalibrated),1252,2.27,221,53980,24.29,24.21,43.0,43.16,1
988,MIF Pod 1 (Uncalibrated),1252,2.27,221,54224,24.31,24.21,43.0,43.16,1
989,MIF Pod 1 (Uncalibrated),1298,2.43,230,53773,24.31,24.24,43.0,43.1,1
990,MIF Pod 1 (Uncalibrated),1298,2.43,230,54015,24.3,24.24,43.0,43.1,1
991,MIF Pod 1 (Uncalibrated),1298,2.43,230,54329,24.31,24.24,43.0,43.1,1
992,MIF Pod 1 (Uncalibrated),1339,2.59,238,54540,24.31,24.24,43.0,43.12,1
993,MIF Pod 1 (Uncalibrated),1339,2.59,238,54789,24.3,24.24,43.0,43.12,1
994,MIF Pod 1 (Uncalibrated),1339,2.59,238,55476,24.3,24.24,43.0,43.12,1
995,MIF Pod 1 (Uncalibrated),1338,2.59,238,55476,24.3,24.23,43.0,43.15,1
996,MIF Pod 1 (Uncalibrated),1338,2.59,238,55808,24.31,24.23,43.0,43.15,1
997,MIF Pod 1 (Uncalibrated),1338,2.59,238,55697,24.31,24.23,43.0,43.15,1
998,MIF Pod 1 (Uncalibrated),1325,2.53,236,56031,24.31,24.24,43.0,43.13,1
999,MIF Pod 1 (Uncalibrated),1325,2.53,236,56369,24.3,24.24,43.0,43.13,1
1000,MIF Pod 1 (Uncalibrated),1325,2.53,236,55956,24.3,24.24,43.0,43.13,1
1001,MIF Pod 1 (Uncalibrated),1310,2.48,233,55550,24.29,24.23,43.0,43.16,1
1002,MIF Pod 1 (Uncalibrated),1310,2.48,233,55808,24.29,24.23,43.0,43.16,1
1003,MIF Pod 1 (Uncalibrated),1302,2.45,231,55882,24.3,24.23,43.0,43.16,1
1004,MIF Pod 1 (Uncalibrated),1302,2.45,231,55956,24.3,24.23,43.0,43.16,1
1005,MIF Pod 1 (Uncalibrated),1302,2.45,231,56521,24.3,24.23,43.0,43.16,1
1006,MIF Pod 1 (Uncalibrated),1284,2.38,228,56332,24.29,24.22,43.0,43.18,1
1007,MIF Pod 1 (Uncalibrated),1284,2.38,228,56559,24.28,24.22,43.0,43.18,1
1008,MIF Pod 1 (Uncalibrated),1284,2.38,228,56635,24.28,24.22,43.0,43.18,1
1009,MIF Pod 1 (Uncalibrated),1266,2.32,224,56712,24.27,24.2,43.0,43.22,1
1010,MIF Pod 1 (Uncalibrated),1266,2.32,224,56635,24.27,24.2,43.0,43.22,1
1011,MIF Pod 1 (Uncalibrated),1266,2.32,224,56712,24.26,24.2,43.0,43.22,1
1012,MIF Pod 1 (Uncalibrated),1249,2.26,221,56559,24.27,24.2,43.0,43.21,1
1013,MIF Pod 1 (Uncalibrated),1249,2.26,221,56369,24.27,24.2,43.0,43.21,1
1014,MIF Pod 1 (Uncalibrated),1249,2.26,221,56712,24.27,24.2,43.0,43.21,1
