# SESSION METADATA
# Start Time,2025-12-04 15:14:48
# Location,MIF Pod 1 (Calibrated)

Elapsed_Seconds,Location_Note,CO2_ppm,VOC_ppm,IAQ,Gas_Res_Ohms,Temp_Raw_C,Temp_Comp_C,Hum_Raw_pct,Hum_Comp_pct,Accuracy
286,MIF Pod 1 (Calibrated),1602,3.86,153,72329,23.73,23.66,38.0,38.09,3
287,MIF Pod 1 (Calibrated),1602,3.86,153,71835,23.73,23.66,38.0,38.09,3
288,MIF Pod 1 (Calibrated),1608,3.89,154,72454,23.73,23.66,38.0,38.1,3
289,MIF Pod 1 (Calibrated),1608,3.89,154,71835,23.73,23.66,38.0,38.1,3
290,MIF Pod 1 (Calibrated),1608,3.89,154,71774,23.73,23.66,38.0,38.1,3
291,MIF Pod 1 (Calibrated),1633,4.04,156,71166,23.73,23.66,38.0,38.11,3
292,MIF Pod 1 (Calibrated),1633,4.04,156,71529,23.72,23.66,38.0,38.11,3
293,MIF Pod 1 (Calibrated),1633,4.04,156,71896,23.73,23.66,38.0,38.11,3
294,MIF Pod 1 (Calibrated),1640,4.09,157,71651,23.73,23.66,38.0,38.12,3
295,MIF Pod 1 (Calibrated),1640,4.09,157,71226,23.73,23.66,38.0,38.12,3
296,MIF Pod 1 (Calibrated),1640,4.09,157,71287,23.73,23.66,38.0,38.12,3
297,MIF Pod 1 (Calibrated),1661,4.22,159,71106,23.74,23.67,38.0,38.11,3
298,MIF Pod 1 (Calibrated),1661,4.22,159,71958,23.74,23.67,38.0,38.11,3
299,MIF Pod 1 (Calibrated),1661,4.22,159,71106,23.74,23.67,38.0,38.11,3
300,MIF Pod 1 (Calibrated),1663,4.23,159,71226,23.75,23.67,38.0,38.11,3
301,MIF Pod 1 (Calibrated),1663,4.23,159,71226,23.75,23.67,38.0,38.11,3
302,MIF Pod 1 (Calibrated),1663,4.23,159,71774,23.75,23.67,38.0,38.11,3
303,MIF Pod 1 (Calibrated),1662,4.22,159,71712,23.74,23.68,38.0,38.1,3
304,MIF Pod 1 (Calibrated),1662,4.22,159,70985,23.75,23.68,38.0,38.1,3
305,MIF Pod 1 (Calibrated),1664,4.24,159,71651,23.75,23.68,38.0,38.11,3
306,MIF Pod 1 (Calibrated),1664,4.24,159,71835,23.75,23.68,38.0,38.11,3
307,MIF Pod 1 (Calibrated),1664,4.24,159,71468,23.76,23.68,38.0,38.11,3
308,MIF Pod 1 (Calibrated),1663,4.23,159,71712,23.76,23.7,38.0,38.1,3
309,MIF Pod 1 (Calibrated),1663,4.23,159,71106,23.76,23.7,38.0,38.1,3
310,MIF Pod 1 (Calibrated),1663,4.23,159,70215,23.77,23.7,38.0,38.1,3
311,MIF Pod 1 (Calibrated),1663,4.23,159,68834,23.76,23.7,38.0,38.1,3
312,MIF Pod 1 (Calibrated),1726,4.66,165,68778,23.77,23.7,38.0,38.11,3
313,MIF Pod 1 (Calibrated),1726,4.66,165,67780,23.76,23.7,38.0,38.11,3
314,MIF Pod 1 (Calibrated),1799,5.2,172,67291,23.76,23.7,38.0,38.12,3
315,MIF Pod 1 (Calibrated),1799,5.2,172,67453,23.76,23.7,38.0,38.12,3
316,MIF Pod 1 (Calibrated),1799,5.2,172,68109,23.76,23.7,39.0,38.12,3
317,MIF Pod 1 (Calibrated),1840,5.53,176,67562,23.76,23.7,39.0,39.13,3
318,MIF Pod 1 (Calibrated),1840,5.53,176,67725,23.77,23.7,39.0,39.13,3
319,MIF Pod 1 (Calibrated),1840,5.53,176,67999,23.77,23.7,39.0,39.13,3
320,MIF Pod 1 (Calibrated),1849,5.6,177,68275,23.77,23.7,39.0,39.11,3
321,MIF Pod 1 (Calibrated),1849,5.6,177,68220,23.77,23.7,39.0,39.11,3
322,MIF Pod 1 (Calibrated),1849,5.6,177,68498,23.77,23.7,39.0,39.11,3
323,MIF Pod 1 (Calibrated),1857,5.68,178,68498,23.77,23.7,39.0,39.12,3
324,MIF Pod 1 (Calibrated),1857,5.68,178,68891,23.77,23.7,39.0,39.12,3
325,MIF Pod 1 (Calibrated),1857,5.68,178,69174,23.78,23.7,39.0,39.12,3
326,MIF Pod 1 (Calibrated),1842,5.55,176,68666,23.77,23.71,39.0,39.11,3
327,MIF Pod 1 (Calibrated),1842,5.55,176,68442,23.78,23.71,39.0,39.11,3
328,MIF Pod 1 (Calibrated),1842,5.55,176,69288,23.79,23.71,39.0,39.11,3
329,MIF Pod 1 (Calibrated),1828,5.43,175,69231,23.78,23.72,39.0,39.1,3
330,MIF Pod 1 (Calibrated),1828,5.43,175,68442,23.79,23.72,39.0,39.1,3
331,MIF Pod 1 (Calibrated),1823,5.39,174,69004,23.79,23.72,39.0,39.11,3
332,MIF Pod 1 (Calibrated),1823,5.39,174,69061,23.79,23.72,39.0,39.11,3
333,MIF Pod 1 (Calibrated),1823,5.39,174,67670,23.79,23.72,39.0,39.11,3
334,MIF Pod 1 (Calibrated),1846,5.58,177,67780,23.79,23.72,39.0,39.12,3
335,MIF Pod 1 (Calibrated),1846,5.58,177,67780,23.8,23.72,39.0,39.12,3
336,MIF Pod 1 (Calibrated),1846,5.58,177,67399,23.8,23.72,39.0,39.12,3
337,MIF Pod 1 (Calibrated),1846,5.58,177,67399,23.8,23.72,39.0,39.12,3
338,MIF Pod 1 (Calibrated),1869,5.78,179,67184,23.81,23.73,39.0,39.11,3
339,MIF Pod 1 (Calibrated),1869,5.78,179,66704,23.81,23.73,39.0,39.11,3
340,MIF Pod 1 (Calibrated),1899,6.05,182,67725,23.81,23.74,39.0,39.1,3
341,MIF Pod 1 (Calibrated),1899,6.05,182,67237,23.82,23.74,39.0,39.1,3
342,MIF Pod 1 (Calibrated),1899,6.05,182,68054,23.82,23.74,39.0,39.1,3
343,MIF Pod 1 (Calibrated),1900,6.05,182,67562,23.82,23.75,39.0,39.09,3
344,MIF Pod 1 (Calibrated),1900,6.05,182,66810,23.82,23.75,39.0,39.09,3
345,MIF Pod 1 (Calibrated),1900,6.05,182,67345,23.82,23.75,39.0,39.09,3
346,MIF Pod 1 (Calibrated),1909,6.14,183,66757,23.82,23.75,39.0,39.1,3
347,MIF Pod 1 (Calibrated),1909,6.14,183,67345,23.82,23.75,39.0,39.1,3
348,MIF Pod 1 (Calibrated),1909,6.14,183,66863,23.82,23.75,39.0,39.1,3
349,MIF Pod 1 (Calibrated),1921,6.25,184,67023,23.82,23.75,39.0,39.11,3
350,MIF Pod 1 (Calibrated),1921,6.25,184,66598,23.83,23.75,39.0,39.11,3
351,MIF Pod 1 (Calibrated),1921,6.25,184,67130,23.83,23.75,39.0,39.11,3
352,MIF Pod 1 (Calibrated),1926,6.3,184,66545,23.83,23.76,39.0,39.1,3
353,MIF Pod 1 (Calibrated),1926,6.3,184,66810,23.83,23.76,39.0,39.1,3
354,MIF Pod 1 (Calibrated),1926,6.3,184,67184,23.83,23.76,39.0,39.1,3
355,MIF Pod 1 (Calibrated),1936,6.4,185,66651,23.83,23.76,39.0,39.11,3
356,MIF Pod 1 (Calibrated),1936,6.4,185,66757,23.83,23.76,39.0,39.11,3
357,MIF Pod 1 (Calibrated),1936,6.4,185,67562,23.83,23.76,39.0,39.11,3
358,MIF Pod 1 (Calibrated),1931,6.35,185,67291,23.83,23.76,39.0,39.12,3
359,MIF Pod 1 (Calibrated),1931,6.35,185,67023,23.83,23.76,39.0,39.12,3
360,MIF Pod 1 (Calibrated),1931,6.35,185,67291,23.83,23.76,39.0,39.12,3
361,MIF Pod 1 (Calibrated),1921,6.26,184,67999,23.83,23.76,39.0,39.13,3
362,MIF Pod 1 (Calibrated),1921,6.26,184,67834,23.83,23.76,39.0,39.13,3
363,MIF Pod 1 (Calibrated),1908,6.13,182,67562,23.83,23.76,39.0,39.13,3
364,MIF Pod 1 (Calibrated),1908,6.13,182,67184,23.83,23.76,39.0,39.13,3
365,MIF Pod 1 (Calibrated),1908,6.13,182,68220,23.83,23.76,39.0,39.13,3
366,MIF Pod 1 (Calibrated),1893,6.0,181,67725,23.84,23.77,39.0,39.12,3
367,MIF Pod 1 (Calibrated),1893,6.0,181,67616,23.84,23.77,38.0,39.12,3
368,MIF Pod 1 (Calibrated),1893,6.0,181,68220,23.84,23.77,38.0,39.12,3
369,MIF Pod 1 (Calibrated),1877,5.85,180,68164,23.84,23.77,38.0,38.12,3
370,MIF Pod 1 (Calibrated),1877,5.85,180,67725,23.84,23.77,39.0,38.12,3
371,MIF Pod 1 (Calibrated),1877,5.85,180,68054,23.84,23.77,39.0,38.12,3
372,MIF Pod 1 (Calibrated),1870,5.79,179,68220,23.84,23.77,38.0,38.13,3
373,MIF Pod 1 (Calibrated),1870,5.79,179,68164,23.84,23.77,38.0,38.13,3
374,MIF Pod 1 (Calibrated),1870,5.79,179,68220,23.85,23.77,38.0,38.13,3
375,MIF Pod 1 (Calibrated),1865,5.75,178,66440,23.86,23.79,38.0,38.1,3
376,MIF Pod 1 (Calibrated),1865,5.75,178,66598,23.85,23.79,38.0,38.1,3
377,MIF Pod 1 (Calibrated),1865,5.75,178,66023,23.85,23.79,39.0,38.1,3
378,MIF Pod 1 (Calibrated),1902,6.07,182,66440,23.85,23.79,39.0,39.13,3
379,MIF Pod 1 (Calibrated),1902,6.07,182,66179,23.86,23.79,39.0,39.13,3
380,MIF Pod 1 (Calibrated),1902,6.07,182,66231,23.86,23.79,39.0,39.13,3
381,MIF Pod 1 (Calibrated),1928,6.32,184,65610,23.86,23.79,39.0,39.11,3
382,MIF Pod 1 (Calibrated),1928,6.32,184,65971,23.86,23.79,39.0,39.11,3
383,MIF Pod 1 (Calibrated),1928,6.32,184,66023,23.86,23.79,39.0,39.11,3
384,MIF Pod 1 (Calibrated),1946,6.49,186,66231,23.86,23.79,39.0,39.12,3
385,MIF Pod 1 (Calibrated),1946,6.49,186,65355,23.86,23.79,39.0,39.12,3
386,MIF Pod 1 (Calibrated),1946,6.49,186,65713,23.87,23.79,39.0,39.12,3
387,MIF Pod 1 (Calibrated),1964,6.67,188,65508,23.87,23.8,39.0,39.11,3
388,MIF Pod 1 (Calibrated),1964,6.67,188,64951,23.87,23.8,39.0,39.11,3
389,MIF Pod 1 (Calibrated),1964,6.67,188,64751,23.88,23.8,39.0,39.11,3
390,MIF Pod 1 (Calibrated),1998,7.02,191,64851,23.88,23.81,39.0,39.1,3
391,MIF Pod 1 (Calibrated),1998,7.02,191,64951,23.88,23.81,39.0,39.1,3
392,MIF Pod 1 (Calibrated),2016,7.22,193,64951,23.89,23.82,39.0,39.09,3
393,MIF Pod 1 (Calibrated),2016,7.22,193,64851,23.89,23.82,39.0,39.09,3
394,MIF Pod 1 (Calibrated),2016,7.22,193,64158,23.89,23.82,39.0,39.09,3
395,MIF Pod 1 (Calibrated),2016,7.22,193,64801,23.89,23.82,39.0,39.09,3
396,MIF Pod 1 (Calibrated),2032,7.4,194,64701,23.89,23.82,39.0,39.1,3
397,MIF Pod 1 (Calibrated),2032,7.4,194,64851,23.9,23.82,39.0,39.1,3
398,MIF Pod 1 (Calibrated),2036,7.44,195,65001,23.9,23.83,39.0,39.1,3
399,MIF Pod 1 (Calibrated),2036,7.44,195,65153,23.89,23.83,39.0,39.1,3
400,MIF Pod 1 (Calibrated),2036,7.44,195,65153,23.89,23.83,39.0,39.1,3
401,MIF Pod 1 (Calibrated),2040,7.49,195,64951,23.89,23.82,39.0,39.13,3
402,MIF Pod 1 (Calibrated),2040,7.49,195,65559,23.89,23.82,39.0,39.13,3
403,MIF Pod 1 (Calibrated),2040,7.49,195,65102,23.88,23.82,39.0,39.13,3
404,MIF Pod 1 (Calibrated),2033,7.41,194,64453,23.88,23.81,39.0,39.15,3
405,MIF Pod 1 (Calibrated),2033,7.41,194,64751,23.89,23.81,39.0,39.15,3
406,MIF Pod 1 (Calibrated),2033,7.41,194,64751,23.89,23.81,39.0,39.15,3
407,MIF Pod 1 (Calibrated),2042,7.51,195,65052,23.89,23.82,39.0,39.13,3
408,MIF Pod 1 (Calibrated),2042,7.51,195,65153,23.88,23.82,39.0,39.13,3
409,MIF Pod 1 (Calibrated),2042,7.51,195,65559,23.89,23.82,39.0,39.13,3
410,MIF Pod 1 (Calibrated),2027,7.34,194,65713,23.89,23.81,39.0,39.15,3
411,MIF Pod 1 (Calibrated),2027,7.34,194,66440,23.88,23.81,39.0,39.15,3
412,MIF Pod 1 (Calibrated),2027,7.34,194,65919,23.88,23.81,39.0,39.15,3
413,MIF Pod 1 (Calibrated),2019,7.25,193,66179,23.88,23.81,39.0,39.15,3
414,MIF Pod 1 (Calibrated),2019,7.25,193,66231,23.88,23.81,39.0,39.15,3
415,MIF Pod 1 (Calibrated),2019,7.25,193,66335,23.88,23.81,39.0,39.15,3
416,MIF Pod 1 (Calibrated),1992,6.96,191,65971,23.88,23.81,39.0,39.15,3
417,MIF Pod 1 (Calibrated),1992,6.96,191,65764,23.89,23.81,39.0,39.15,3
418,MIF Pod 1 (Calibrated),1992,6.96,191,64651,23.89,23.81,39.0,39.15,3
419,MIF Pod 1 (Calibrated),2013,7.19,193,62535,23.88,23.82,39.0,39.13,3
420,MIF Pod 1 (Calibrated),2013,7.19,193,61393,23.89,23.82,39.0,39.13,3
421,MIF Pod 1 (Calibrated),2013,7.19,193,60684,23.89,23.82,39.0,39.13,3
422,MIF Pod 1 (Calibrated),2127,8.54,204,60076,23.89,23.82,39.0,39.14,3
423,MIF Pod 1 (Calibrated),2127,8.54,204,60727,23.9,23.82,39.0,39.14,3
424,MIF Pod 1 (Calibrated),2214,9.74,212,60162,23.89,23.82,40.0,40.14,3
425,MIF Pod 1 (Calibrated),2214,9.74,212,61125,23.9,23.82,40.0,40.14,3
426,MIF Pod 1 (Calibrated),2214,9.74,212,61528,23.9,23.82,40.0,40.14,3
427,MIF Pod 1 (Calibrated),2228,9.94,213,61573,23.9,23.83,40.0,40.13,3
428,MIF Pod 1 (Calibrated),2228,9.94,213,62073,23.9,23.83,40.0,40.13,3
429,MIF Pod 1 (Calibrated),2228,9.94,213,62073,23.9,23.83,40.0,40.13,3
430,MIF Pod 1 (Calibrated),2218,9.8,212,62628,23.9,23.83,40.0,40.13,3
431,MIF Pod 1 (Calibrated),2218,9.8,212,63527,23.89,23.83,40.0,40.13,3
432,MIF Pod 1 (Calibrated),2218,9.8,212,63865,23.89,23.83,40.0,40.13,3
433,MIF Pod 1 (Calibrated),2189,9.38,209,63865,23.89,23.82,40.0,40.16,3
434,MIF Pod 1 (Calibrated),2189,9.38,209,63575,23.89,23.82,40.0,40.16,3
435,MIF Pod 1 (Calibrated),2189,9.38,209,64158,23.89,23.82,40.0,40.16,3
436,MIF Pod 1 (Calibrated),2134,8.62,204,64701,23.89,23.82,39.0,39.15,3
437,MIF Pod 1 (Calibrated),2134,8.62,204,64651,23.89,23.82,39.0,39.15,3
438,MIF Pod 1 (Calibrated),2134,8.62,204,64404,23.88,23.82,39.0,39.15,3
439,MIF Pod 1 (Calibrated),2099,8.18,201,65304,23.88,23.81,39.0,39.17,3
440,MIF Pod 1 (Calibrated),2099,8.18,201,65153,23.88,23.81,39.0,39.17,3
441,MIF Pod 1 (Calibrated),2099,8.18,201,65559,23.88,23.81,39.0,39.17,3
442,MIF Pod 1 (Calibrated),2058,7.69,197,64951,23.87,23.81,39.0,39.17,3
443,MIF Pod 1 (Calibrated),2058,7.69,197,64801,23.88,23.81,39.0,39.17,3
444,MIF Pod 1 (Calibrated),2058,7.69,197,64256,23.87,23.81,39.0,39.17,3
445,MIF Pod 1 (Calibrated),2061,7.72,197,64011,23.88,23.8,39.0,39.18,3
446,MIF Pod 1 (Calibrated),2061,7.72,197,63384,23.88,23.8,39.0,39.18,3
447,MIF Pod 1 (Calibrated),2089,8.06,200,63193,23.89,23.82,39.0,39.14,3
448,MIF Pod 1 (Calibrated),2089,8.06,200,62956,23.89,23.82,39.0,39.14,3
449,MIF Pod 1 (Calibrated),2089,8.06,200,63004,23.89,23.82,39.0,39.14,3
450,MIF Pod 1 (Calibrated),2121,8.46,203,62675,23.9,23.83,39.0,39.12,3
451,MIF Pod 1 (Calibrated),2121,8.46,203,63146,23.9,23.83,39.0,39.12,3
452,MIF Pod 1 (Calibrated),2121,8.46,203,62581,23.91,23.83,39.0,39.12,3
453,MIF Pod 1 (Calibrated),2121,8.46,203,63384,23.91,23.83,39.0,39.12,3
454,MIF Pod 1 (Calibrated),2125,8.51,203,63004,23.91,23.84,39.0,39.11,3
455,MIF Pod 1 (Calibrated),2125,8.51,203,63479,23.91,23.84,39.0,39.11,3
456,MIF Pod 1 (Calibrated),2132,8.6,204,62909,23.92,23.85,39.0,39.1,3
457,MIF Pod 1 (Calibrated),2132,8.6,204,63527,23.92,23.85,39.0,39.1,3
458,MIF Pod 1 (Calibrated),2132,8.6,204,63098,23.92,23.85,39.0,39.1,3
459,MIF Pod 1 (Calibrated),2131,8.59,204,63241,23.92,23.85,40.0,40.11,3
460,MIF Pod 1 (Calibrated),2131,8.59,204,63575,23.92,23.85,40.0,40.11,3
461,MIF Pod 1 (Calibrated),2131,8.59,204,63479,23.92,23.85,40.0,40.11,3
462,MIF Pod 1 (Calibrated),2118,8.43,203,64011,23.92,23.85,40.0,40.12,3
463,MIF Pod 1 (Calibrated),2118,8.43,203,63768,23.92,23.85,39.0,40.12,3
464,MIF Pod 1 (Calibrated),2118,8.43,203,64060,23.91,23.85,39.0,40.12,3
465,MIF Pod 1 (Calibrated),2103,8.24,201,64354,23.91,23.84,39.0,39.14,3
466,MIF Pod 1 (Calibrated),2103,8.24,201,64305,23.91,23.84,39.0,39.14,3
467,MIF Pod 1 (Calibrated),2103,8.24,201,64901,23.91,23.84,39.0,39.14,3
468,MIF Pod 1 (Calibrated),2076,7.9,199,65203,23.9,23.84,39.0,39.15,3
469,MIF Pod 1 (Calibrated),2076,7.9,199,64851,23.9,23.84,39.0,39.15,3
470,MIF Pod 1 (Calibrated),2076,7.9,199,65254,23.9,23.84,39.0,39.15,3
471,MIF Pod 1 (Calibrated),2051,7.61,196,65610,23.9,23.83,39.0,39.17,3
472,MIF Pod 1 (Calibrated),2051,7.61,196,65153,23.91,23.83,39.0,39.17,3
473,MIF Pod 1 (Calibrated),2051,7.61,196,65610,23.91,23.83,39.0,39.17,3
474,MIF Pod 1 (Calibrated),2011,7.16,193,65610,23.91,23.84,39.0,39.14,3
475,MIF Pod 1 (Calibrated),2011,7.16,193,65971,23.91,23.84,39.0,39.14,3
476,MIF Pod 1 (Calibrated),2011,7.16,193,65713,23.91,23.84,39.0,39.14,3
477,MIF Pod 1 (Calibrated),1989,6.93,190,65559,23.91,23.84,39.0,39.15,3
478,MIF Pod 1 (Calibrated),1989,6.93,190,65610,23.91,23.84,39.0,39.15,3
479,MIF Pod 1 (Calibrated),1972,6.75,189,65816,23.91,23.84,39.0,39.15,3
480,MIF Pod 1 (Calibrated),1972,6.75,189,65153,23.91,23.84,39.0,39.15,3
481,MIF Pod 1 (Calibrated),1972,6.75,189,65001,23.91,23.84,39.0,39.15,3
482,MIF Pod 1 (Calibrated),1961,6.64,188,65764,23.92,23.85,39.0,39.13,3
483,MIF Pod 1 (Calibrated),1961,6.64,188,65867,23.91,23.85,39.0,39.13,3
484,MIF Pod 1 (Calibrated),1961,6.64,188,65662,23.92,23.85,39.0,39.13,3
485,MIF Pod 1 (Calibrated),1943,6.46,186,65610,23.92,23.85,39.0,39.13,3
486,MIF Pod 1 (Calibrated),1943,6.46,186,65764,23.93,23.85,39.0,39.13,3
487,MIF Pod 1 (Calibrated),1943,6.46,186,66074,23.93,23.85,39.0,39.13,3
488,MIF Pod 1 (Calibrated),1939,6.43,186,65508,23.93,23.86,39.0,39.12,3
489,MIF Pod 1 (Calibrated),1939,6.43,186,65919,23.92,23.86,39.0,39.12,3
490,MIF Pod 1 (Calibrated),1939,6.43,186,65764,23.93,23.86,39.0,39.12,3
491,MIF Pod 1 (Calibrated),1937,6.4,185,66074,23.93,23.86,39.0,39.13,3
492,MIF Pod 1 (Calibrated),1937,6.4,185,66023,23.93,23.86,39.0,39.13,3
493,MIF Pod 1 (Calibrated),1937,6.4,185,65919,23.93,23.86,39.0,39.13,3
494,MIF Pod 1 (Calibrated),1930,6.34,185,65662,23.93,23.86,39.0,39.13,3
